algorithm,heap_type,graph_source,graph_family,graph_size,graph_parameters,seed,start_vertex,output_value,comparison_count,cut_count,decrease_key_count,distance_checksum,edge_scan_count,extract_min_count,graph_average_degree,graph_directed,graph_maximum_degree,graph_num_edges,graph_num_vertices,insert_count,link_count,meld_count,mst_weight,node_allocation_count,peak_size,pointer_traversal_count,reachable_output_count,reachable_vertex_count,relax_attempt_count,successful_decrease_key_count,successful_key_update_count,successful_relax_count,swap_count,visited_vertex_count
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",6,0,4341.0,69,6,7,4341.0,80,25,3.2,False,4,40,25,25,62,62,,25,6,60,25,25,40,7,,31,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",6,0,4341.0,109,4,7,4341.0,80,25,3.2,False,4,40,25,25,30,0,,25,6,210,25,25,40,7,,31,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",6,12,3177.0,127,0,8,3177.0,80,25,3.2,False,4,40,25,25,0,0,,0,10,0,25,25,40,8,,32,49,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",6,12,3177.0,101,7,8,3177.0,80,25,3.2,False,4,40,25,25,93,93,,25,10,91,25,25,40,8,,32,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",6,12,3177.0,143,1,8,3177.0,80,25,3.2,False,4,40,25,25,44,0,,25,10,286,25,25,40,8,,32,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",6,24,3662.0,91,0,7,3662.0,80,25,3.2,False,4,40,25,25,0,0,,0,7,0,25,25,40,7,,31,34,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",6,24,3662.0,75,6,7,3662.0,80,25,3.2,False,4,40,25,25,68,68,,25,7,67,25,25,40,7,,31,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",6,24,3662.0,111,2,7,3662.0,80,25,3.2,False,4,40,25,25,31,0,,25,7,218,25,25,40,7,,31,0,
prim,binary,synthetic,grid_2d,25,"rows=5,cols=5",6,0,877.0,121,0,11,,80,25,3.2,False,4,40,25,25,0,0,877.0,0,9,0,,,,11,35,,65,25
prim,pairing,synthetic,grid_2d,25,"rows=5,cols=5",6,0,877.0,61,11,11,,80,25,3.2,False,4,40,25,25,50,50,877.0,25,9,42,,,,11,35,,0,25
prim,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",6,0,877.0,95,8,11,,80,25,3.2,False,4,40,25,25,15,0,877.0,25,9,154,,,,11,35,,0,25
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",6,0,16241.0,345,0,12,16241.0,224,64,3.5,False,4,112,64,64,0,0,,0,11,0,64,64,112,12,,75,153,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",6,0,16241.0,260,11,12,16241.0,224,64,3.5,False,4,112,64,64,248,248,,64,11,244,64,64,112,12,,75,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",6,0,16241.0,378,3,12,16241.0,224,64,3.5,False,4,112,64,64,122,0,,64,11,819,64,64,112,12,,75,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",6,32,14385.0,375,0,14,14385.0,224,64,3.5,False,4,112,64,64,0,0,,0,11,0,64,64,112,14,,77,163,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",6,32,14385.0,280,14,14,14385.0,224,64,3.5,False,4,112,64,64,266,266,,64,11,264,64,64,112,14,,77,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",6,32,14385.0,399,1,14,14385.0,224,64,3.5,False,4,112,64,64,120,0,,64,11,844,64,64,112,14,,77,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",6,63,18589.0,346,0,19,18589.0,224,64,3.5,False,4,112,64,64,0,0,,0,12,0,64,64,112,19,,82,137,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",6,63,18589.0,276,18,19,18589.0,224,64,3.5,False,4,112,64,64,257,257,,64,12,246,64,64,112,19,,82,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",6,63,18589.0,410,8,19,18589.0,224,64,3.5,False,4,112,64,64,119,0,,64,12,836,64,64,112,19,,82,0,
prim,binary,synthetic,grid_2d,64,"rows=8,cols=8",6,0,2177.0,480,0,31,,224,64,3.5,False,4,112,64,64,0,0,2177.0,0,16,0,,,,31,94,,258,64
prim,pairing,synthetic,grid_2d,64,"rows=8,cols=8",6,0,2177.0,244,30,31,,224,64,3.5,False,4,112,64,64,213,213,2177.0,64,16,209,,,,31,94,,0,64
prim,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",6,0,2177.0,406,19,31,,224,64,3.5,False,4,112,64,64,91,0,2177.0,64,16,740,,,,31,94,,0,64
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",6,0,34231.0,620,0,22,34231.0,360,100,3.6,False,4,180,100,100,0,0,,0,16,0,100,100,180,22,,121,263,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",6,0,34231.0,486,22,22,34231.0,360,100,3.6,False,4,180,100,100,464,464,,100,16,455,100,100,180,22,,121,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",6,0,34231.0,726,8,22,34231.0,360,100,3.6,False,4,180,100,100,216,0,,100,16,1538,100,100,180,22,,121,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",6,50,29556.0,638,0,22,29556.0,360,100,3.6,False,4,180,100,100,0,0,,0,17,0,100,100,180,22,,121,265,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",6,50,29556.0,496,21,22,29556.0,360,100,3.6,False,4,180,100,100,474,474,,100,17,475,100,100,180,22,,121,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",6,50,29556.0,760,6,22,29556.0,360,100,3.6,False,4,180,100,100,240,0,,100,17,1636,100,100,180,22,,121,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",6,99,32120.0,625,0,26,32120.0,360,100,3.6,False,4,180,100,100,0,0,,0,15,0,100,100,180,26,,125,262,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",6,99,32120.0,481,23,26,32120.0,360,100,3.6,False,4,180,100,100,455,455,,100,15,446,100,100,180,26,,125,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",6,99,32120.0,741,9,26,32120.0,360,100,3.6,False,4,180,100,100,229,0,,100,15,1566,100,100,180,26,,125,0,
prim,binary,synthetic,grid_2d,100,"rows=10,cols=10",6,0,3337.0,984,0,62,,360,100,3.6,False,4,180,100,100,0,0,3337.0,0,26,0,,,,62,161,,542,100
prim,pairing,synthetic,grid_2d,100,"rows=10,cols=10",6,0,3337.0,402,58,62,,360,100,3.6,False,4,180,100,100,340,340,3337.0,100,26,370,,,,62,161,,0,100
prim,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",6,0,3337.0,731,40,62,,360,100,3.6,False,4,180,100,100,156,0,3337.0,100,26,1296,,,,62,161,,0,100
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",7,0,2127.0,150,0,11,2127.0,150,25,6.0,False,11,75,25,25,0,0,,0,15,0,25,25,75,11,,35,62,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",7,0,2127.0,130,9,11,2127.0,150,25,6.0,False,11,75,25,25,119,119,,25,15,124,25,25,75,11,,35,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",7,0,2127.0,178,3,11,2127.0,150,25,6.0,False,11,75,25,25,51,0,,25,15,343,25,25,75,11,,35,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",7,12,1531.0,160,0,14,1531.0,150,25,6.0,False,11,75,25,25,0,0,,0,15,0,25,25,75,14,,38,63,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",7,12,1531.0,134,14,14,1531.0,150,25,6.0,False,11,75,25,25,120,120,,25,15,125,25,25,75,14,,38,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",7,12,1531.0,186,4,14,1531.0,150,25,6.0,False,11,75,25,25,49,0,,25,15,339,25,25,75,14,,38,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",7,24,2895.0,163,0,17,2895.0,150,25,6.0,False,11,75,25,25,0,0,,0,15,0,25,25,75,17,,41,64,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",7,24,2895.0,139,17,17,2895.0,150,25,6.0,False,11,75,25,25,122,122,,25,15,127,25,25,75,17,,41,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",7,24,2895.0,192,3,17,2895.0,150,25,6.0,False,11,75,25,25,48,0,,25,15,330,25,25,75,17,,41,0,
prim,binary,synthetic,sparse_er_nm,25,"n=25,m=75",7,0,537.0,207,0,31,,150,25,6.0,False,11,75,25,25,0,0,537.0,0,15,0,,,,31,55,,90,25
prim,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",7,0,537.0,142,26,31,,150,25,6.0,False,11,75,25,25,111,111,537.0,25,15,125,,,,31,55,,0,25
prim,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",7,0,537.0,239,18,31,,150,25,6.0,False,11,75,25,25,53,0,537.0,25,15,353,,,,31,55,,0,25
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",7,0,3215.0,456,0,36,3215.0,300,50,6.0,False,12,150,50,50,0,0,,0,30,0,50,50,150,36,,85,195,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",7,0,3215.0,366,35,36,3215.0,300,50,6.0,False,12,150,50,50,330,330,,50,30,337,50,50,150,36,,85,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",7,0,3215.0,554,15,36,3215.0,300,50,6.0,False,12,150,50,50,160,0,,50,30,1047,50,50,150,36,,85,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",7,25,5871.0,432,0,23,5871.0,300,50,6.0,False,12,150,50,50,0,0,,0,32,0,50,50,150,23,,72,188,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",7,25,5871.0,352,23,23,5871.0,300,50,6.0,False,12,150,50,50,329,329,,50,32,339,50,50,150,23,,72,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",7,25,5871.0,478,6,23,5871.0,300,50,6.0,False,12,150,50,50,145,0,,50,32,962,50,50,150,23,,72,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",7,49,5604.0,441,0,32,5604.0,300,50,6.0,False,12,150,50,50,0,0,,0,28,0,50,50,150,32,,81,186,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",7,49,5604.0,374,32,32,5604.0,300,50,6.0,False,12,150,50,50,342,342,,50,28,341,50,50,150,32,,81,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",7,49,5604.0,526,11,32,5604.0,300,50,6.0,False,12,150,50,50,152,0,,50,28,1003,50,50,150,32,,81,0,
prim,binary,synthetic,sparse_er_nm,50,"n=50,m=150",7,0,929.0,534,0,51,,300,50,6.0,False,12,150,50,50,0,0,929.0,0,32,0,,,,51,100,,255,50
prim,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",7,0,929.0,327,50,51,,300,50,6.0,False,12,150,50,50,276,276,929.0,50,32,284,,,,51,100,,0,50
prim,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",7,0,929.0,495,31,51,,300,50,6.0,False,12,150,50,50,116,0,929.0,50,32,804,,,,51,100,,0,50
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",7,0,7883.0,1116,0,67,7883.0,600,100,6.0,False,12,300,100,100,0,0,,0,55,0,100,100,300,67,,166,484,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",7,0,7883.0,913,67,67,7883.0,600,100,6.0,False,12,300,100,100,846,846,,100,55,846,100,100,300,67,,166,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",7,0,7883.0,1300,28,67,7883.0,600,100,6.0,False,12,300,100,100,403,0,,100,55,2572,100,100,300,67,,166,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",7,50,6417.0,1073,0,58,6417.0,600,100,6.0,False,12,300,100,100,0,0,,0,54,0,100,100,300,58,,157,468,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",7,50,6417.0,874,58,58,6417.0,600,100,6.0,False,12,300,100,100,816,816,,100,54,818,100,100,300,58,,157,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",7,50,6417.0,1249,23,58,6417.0,600,100,6.0,False,12,300,100,100,383,0,,100,54,2514,100,100,300,58,,157,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",7,99,16837.0,1066,0,66,16837.0,600,100,6.0,False,12,300,100,100,0,0,,0,50,0,100,100,300,66,,165,460,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",7,99,16837.0,883,66,66,16837.0,600,100,6.0,False,12,300,100,100,817,817,,100,50,842,100,100,300,66,,165,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",7,99,16837.0,1243,25,66,16837.0,600,100,6.0,False,12,300,100,100,384,0,,100,50,2465,100,100,300,66,,165,0,
prim,binary,synthetic,sparse_er_nm,100,"n=100,m=300",7,0,1766.0,1356,0,106,,600,100,6.0,False,12,300,100,100,0,0,1766.0,0,58,0,,,,106,205,,709,100
prim,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",7,0,1766.0,652,106,106,,600,100,6.0,False,12,300,100,100,546,546,1766.0,100,58,628,,,,106,205,,0,100
prim,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",7,0,1766.0,1165,82,106,,600,100,6.0,False,12,300,100,100,286,0,1766.0,100,58,1981,,,,106,205,,0,100
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",7,0,1112.0,198,0,20,1112.0,170,25,6.8,False,13,85,25,25,0,0,,0,19,0,25,25,85,20,,44,79,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",7,0,1112.0,165,20,20,1112.0,170,25,6.8,False,13,85,25,25,145,145,,25,19,154,25,25,85,20,,44,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",7,0,1112.0,231,5,20,1112.0,170,25,6.8,False,13,85,25,25,62,0,,25,19,398,25,25,85,20,,44,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",7,12,1373.0,181,0,19,1373.0,170,25,6.8,False,13,85,25,25,0,0,,0,17,0,25,25,85,19,,43,74,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",7,12,1373.0,154,19,19,1373.0,170,25,6.8,False,13,85,25,25,135,135,,25,17,130,25,25,85,19,,43,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",7,12,1373.0,216,8,19,1373.0,170,25,6.8,False,13,85,25,25,55,0,,25,17,367,25,25,85,19,,43,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",7,24,1480.0,181,0,17,1480.0,170,25,6.8,False,13,85,25,25,0,0,,0,18,0,25,25,85,17,,41,73,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",7,24,1480.0,151,17,17,1480.0,170,25,6.8,False,13,85,25,25,134,134,,25,18,138,25,25,85,17,,41,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",7,24,1480.0,211,5,17,1480.0,170,25,6.8,False,13,85,25,25,59,0,,25,18,374,25,25,85,17,,41,0,
prim,binary,synthetic,dense_er_np,25,"n=25,p=0.2",7,0,373.0,238,0,35,,170,25,6.8,False,13,85,25,25,0,0,373.0,0,19,0,,,,35,59,,107,25
prim,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",7,0,373.0,149,32,35,,170,25,6.8,False,13,85,25,25,114,114,373.0,25,19,132,,,,35,59,,0,25
prim,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",7,0,373.0,249,22,35,,170,25,6.8,False,13,85,25,25,47,0,373.0,25,19,340,,,,35,59,,0,25
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",7,0,1988.0,479,0,42,1988.0,412,50,8.24,False,14,206,50,50,0,0,,0,32,0,50,50,206,42,,91,204,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",7,0,1988.0,393,42,42,1988.0,412,50,8.24,False,14,206,50,50,351,351,,50,32,365,50,50,206,42,,91,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",7,0,1988.0,560,14,42,1988.0,412,50,8.24,False,14,206,50,50,155,0,,50,32,1010,50,50,206,42,,91,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",7,25,2681.0,503,0,43,2681.0,412,50,8.24,False,14,206,50,50,0,0,,0,36,0,50,50,206,43,,92,220,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",7,25,2681.0,395,43,43,2681.0,412,50,8.24,False,14,206,50,50,352,352,,50,36,371,50,50,206,43,,92,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",7,25,2681.0,584,21,43,2681.0,412,50,8.24,False,14,206,50,50,173,0,,50,36,1070,50,50,206,43,,92,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",7,49,2016.0,469,0,42,2016.0,412,50,8.24,False,14,206,50,50,0,0,,0,32,0,50,50,206,42,,91,194,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",7,49,2016.0,405,42,42,2016.0,412,50,8.24,False,14,206,50,50,363,363,,50,32,402,50,50,206,42,,91,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",7,49,2016.0,586,19,42,2016.0,412,50,8.24,False,14,206,50,50,171,0,,50,32,1077,50,50,206,42,,91,0,
prim,binary,synthetic,dense_er_np,50,"n=50,p=0.12",7,0,761.0,591,0,70,,412,50,8.24,False,14,206,50,50,0,0,761.0,0,32,0,,,,70,119,,281,50
prim,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",7,0,761.0,353,70,70,,412,50,8.24,False,14,206,50,50,283,283,761.0,50,32,317,,,,70,119,,0,50
prim,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",7,0,761.0,550,44,70,,412,50,8.24,False,14,206,50,50,118,0,761.0,50,32,786,,,,70,119,,0,50
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",7,0,5062.0,1213,0,91,5062.0,974,100,9.74,False,18,487,100,100,0,0,,0,71,0,100,100,487,91,,190,529,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",7,0,5062.0,1019,91,91,5062.0,974,100,9.74,False,18,487,100,100,928,928,,100,71,986,100,100,487,91,,190,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",7,0,5062.0,1444,30,91,5062.0,974,100,9.74,False,18,487,100,100,448,0,,100,71,2761,100,100,487,91,,190,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",7,50,4785.0,1218,0,98,4785.0,974,100,9.74,False,18,487,100,100,0,0,,0,69,0,100,100,487,98,,197,523,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",7,50,4785.0,1042,98,98,4785.0,974,100,9.74,False,18,487,100,100,944,944,,100,69,979,100,100,487,98,,197,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",7,50,4785.0,1420,30,98,4785.0,974,100,9.74,False,18,487,100,100,412,0,,100,69,2641,100,100,487,98,,197,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",7,99,5994.0,1206,0,83,5994.0,974,100,9.74,False,18,487,100,100,0,0,,0,71,0,100,100,487,83,,182,534,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",7,99,5994.0,999,83,83,5994.0,974,100,9.74,False,18,487,100,100,916,916,,100,71,936,100,100,487,83,,182,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",7,99,5994.0,1361,25,83,5994.0,974,100,9.74,False,18,487,100,100,411,0,,100,71,2621,100,100,487,83,,182,0,
prim,binary,synthetic,dense_er_np,100,"n=100,p=0.08",7,0,1247.0,1500,0,145,,974,100,9.74,False,18,487,100,100,0,0,1247.0,0,67,0,,,,145,244,,738,100
prim,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",7,0,1247.0,953,145,145,,974,100,9.74,False,18,487,100,100,808,808,1247.0,100,67,1005,,,,145,244,,0,100
prim,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",7,0,1247.0,1404,82,145,,974,100,9.74,False,18,487,100,100,341,0,1247.0,100,67,2248,,,,145,244,,0,100
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",7,0,2742.0,106,0,10,2742.0,80,25,3.2,False,4,40,25,25,0,0,,0,7,0,25,25,40,10,,34,44,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",7,0,2742.0,80,9,10,2742.0,80,25,3.2,False,4,40,25,25,70,70,,25,7,67,25,25,40,10,,34,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",7,0,2742.0,116,4,10,2742.0,80,25,3.2,False,4,40,25,25,27,0,,25,7,208,25,25,40,10,,34,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",7,12,1653.0,121,0,9,1653.0,80,25,3.2,False,4,40,25,25,0,0,,0,8,0,25,25,40,9,,33,50,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",7,12,1653.0,92,9,9,1653.0,80,25,3.2,False,4,40,25,25,83,83,,25,8,81,25,25,40,9,,33,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",7,12,1653.0,133,3,9,1653.0,80,25,3.2,False,4,40,25,25,32,0,,25,8,252,25,25,40,9,,33,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",7,24,2216.0,100,0,6,2216.0,80,25,3.2,False,4,40,25,25,0,0,,0,7,0,25,25,40,6,,30,42,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",7,24,2216.0,75,5,6,2216.0,80,25,3.2,False,4,40,25,25,69,69,,25,7,69,25,25,40,6,,30,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",7,24,2216.0,116,3,6,2216.0,80,25,3.2,False,4,40,25,25,32,0,,25,7,235,25,25,40,6,,30,0,
prim,binary,synthetic,grid_2d,25,"rows=5,cols=5",7,0,564.0,114,0,12,,80,25,3.2,False,4,40,25,25,0,0,564.0,0,7,0,,,,12,36,,52,25
prim,pairing,synthetic,grid_2d,25,"rows=5,cols=5",7,0,564.0,68,9,12,,80,25,3.2,False,4,40,25,25,56,56,564.0,25,7,52,,,,12,36,,0,25
prim,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",7,0,564.0,111,7,12,,80,25,3.2,False,4,40,25,25,23,0,564.0,25,7,187,,,,12,36,,0,25
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",7,0,14079.0,345,0,10,14079.0,224,64,3.5,False,4,112,64,64,0,0,,0,13,0,64,64,112,10,,73,152,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",7,0,14079.0,266,10,10,14079.0,224,64,3.5,False,4,112,64,64,256,256,,64,13,252,64,64,112,10,,73,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",7,0,14079.0,411,6,10,14079.0,224,64,3.5,False,4,112,64,64,134,0,,64,13,901,64,64,112,10,,73,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",7,32,14152.0,391,0,12,14152.0,224,64,3.5,False,4,112,64,64,0,0,,0,14,0,64,64,112,12,,75,172,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",7,32,14152.0,306,12,12,14152.0,224,64,3.5,False,4,112,64,64,294,294,,64,14,300,64,64,112,12,,75,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",7,32,14152.0,461,6,12,14152.0,224,64,3.5,False,4,112,64,64,152,0,,64,14,999,64,64,112,12,,75,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",7,63,14541.0,365,0,17,14541.0,224,64,3.5,False,4,112,64,64,0,0,,0,11,0,64,64,112,17,,80,150,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",7,63,14541.0,284,17,17,14541.0,224,64,3.5,False,4,112,64,64,267,267,,64,11,265,64,64,112,17,,80,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",7,63,14541.0,413,6,17,14541.0,224,64,3.5,False,4,112,64,64,127,0,,64,11,855,64,64,112,17,,80,0,
prim,binary,synthetic,grid_2d,64,"rows=8,cols=8",7,0,1969.0,486,0,33,,224,64,3.5,False,4,112,64,64,0,0,1969.0,0,17,0,,,,33,96,,250,64
prim,pairing,synthetic,grid_2d,64,"rows=8,cols=8",7,0,1969.0,221,29,33,,224,64,3.5,False,4,112,64,64,188,188,1969.0,64,17,191,,,,33,96,,0,64
prim,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",7,0,1969.0,383,21,33,,224,64,3.5,False,4,112,64,64,81,0,1969.0,64,17,678,,,,33,96,,0,64
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",7,0,28060.0,619,0,29,28060.0,360,100,3.6,False,4,180,100,100,0,0,,0,15,0,100,100,180,29,,128,262,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",7,0,28060.0,503,29,29,28060.0,360,100,3.6,False,4,180,100,100,474,474,,100,15,485,100,100,180,29,,128,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",7,0,28060.0,728,7,29,28060.0,360,100,3.6,False,4,180,100,100,221,0,,100,15,1512,100,100,180,29,,128,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",7,50,24956.0,670,0,31,24956.0,360,100,3.6,False,4,180,100,100,0,0,,0,16,0,100,100,180,31,,130,283,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",7,50,24956.0,537,31,31,24956.0,360,100,3.6,False,4,180,100,100,506,506,,100,16,507,100,100,180,31,,130,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",7,50,24956.0,787,8,31,24956.0,360,100,3.6,False,4,180,100,100,241,0,,100,16,1629,100,100,180,31,,130,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",7,99,26620.0,624,0,31,26620.0,360,100,3.6,False,4,180,100,100,0,0,,0,15,0,100,100,180,31,,130,259,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",7,99,26620.0,510,31,31,26620.0,360,100,3.6,False,4,180,100,100,479,479,,100,15,482,100,100,180,31,,130,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",7,99,26620.0,765,17,31,26620.0,360,100,3.6,False,4,180,100,100,234,0,,100,15,1563,100,100,180,31,,130,0,
prim,binary,synthetic,grid_2d,100,"rows=10,cols=10",7,0,2750.0,930,0,56,,360,100,3.6,False,4,180,100,100,0,0,2750.0,0,29,0,,,,56,155,,515,100
prim,pairing,synthetic,grid_2d,100,"rows=10,cols=10",7,0,2750.0,403,51,56,,360,100,3.6,False,4,180,100,100,347,347,2750.0,100,29,330,,,,56,155,,0,100
