graph_source,graph_family,graph_size,graph_num_edges,graph_average_degree,graph_maximum_degree,graph_parameters,seed,algorithm,heap_type,start_vertex,output_value,runtime_ms,mean_runtime_ms,median_runtime_ms,min_runtime_ms,max_runtime_ms,repeats,runtime_measurement,rss_measurement,max_rss_kbytes,median_max_rss_kbytes,reachable_vertex_count,visited_vertex_count,edge_scan_count,relax_attempt_count,successful_relax_count,successful_key_update_count,priority_queue_memory_bytes
synthetic,superdense_er_np,25,194,15.52,20,"n=25,p=0.65",0,dijkstra,fibonacci,12,539,0.047641,0.0389187,0.047641,0.01419,0.054925,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,388,194,60,,2112
synthetic,superdense_er_np,25,194,15.52,20,"n=25,p=0.65",0,dijkstra,binary,24,602,0.016516,0.0216563,0.016516,0.009171,0.039282,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,388,194,56,,612
synthetic,superdense_er_np,25,194,15.52,20,"n=25,p=0.65",0,dijkstra,pairing,24,602,0.021984,0.028837,0.021984,0.013993,0.050534,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,388,194,56,,1400
synthetic,superdense_er_np,25,194,15.52,20,"n=25,p=0.65",0,dijkstra,fibonacci,24,602,0.024597,0.0302997,0.024597,0.01371,0.052592,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,388,194,56,,2112
synthetic,superdense_er_np,25,194,15.52,20,"n=25,p=0.65",0,prim,binary,0,210,0.016859,0.0225207,0.016859,0.009918,0.040785,3,in_process_steady_clock,child_process_wait4,22136,22136,,25,388,,,66,612
synthetic,superdense_er_np,25,194,15.52,20,"n=25,p=0.65",0,prim,pairing,0,210,0.019501,0.0257143,0.019501,0.011745,0.045897,3,in_process_steady_clock,child_process_wait4,22136,22136,,25,388,,,66,1400
synthetic,superdense_er_np,25,194,15.52,20,"n=25,p=0.65",0,prim,fibonacci,0,210,0.022988,0.0305047,0.022988,0.014542,0.053984,3,in_process_steady_clock,child_process_wait4,22136,22136,,25,388,,,66,2112
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,dijkstra,binary,0,773,0.04121,0.0480587,0.04121,0.028186,0.07478,3,in_process_steady_clock,child_process_wait4,22136,22136,50,,1322,661,137,,1224
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,dijkstra,pairing,0,773,0.058376,0.0706663,0.058376,0.056191,0.097432,3,in_process_steady_clock,child_process_wait4,22136,22136,50,,1322,661,137,,2800
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,dijkstra,fibonacci,0,773,0.0591,0.071087,0.0591,0.048691,0.10547,3,in_process_steady_clock,child_process_wait4,22136,22136,50,,1322,661,137,,3712
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,dijkstra,binary,25,780,0.043076,0.049122,0.043076,0.031003,0.073287,3,in_process_steady_clock,child_process_wait4,22136,22136,50,,1322,661,142,,1224
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,dijkstra,pairing,25,780,0.055579,0.0653787,0.055579,0.04313,0.097427,3,in_process_steady_clock,child_process_wait4,22136,22136,50,,1322,661,142,,2800
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,dijkstra,fibonacci,25,780,0.060338,0.0705247,0.060338,0.049459,0.101777,3,in_process_steady_clock,child_process_wait4,22136,22136,50,,1322,661,142,,3712
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,dijkstra,binary,49,847,0.041396,0.0472893,0.041396,0.026866,0.073606,3,in_process_steady_clock,child_process_wait4,22136,22136,50,,1322,661,137,,1224
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,dijkstra,pairing,49,847,0.055018,0.0641193,0.055018,0.042344,0.094996,3,in_process_steady_clock,child_process_wait4,22136,22136,50,,1322,661,137,,2800
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,dijkstra,fibonacci,49,847,0.067937,0.072783,0.067937,0.045222,0.10519,3,in_process_steady_clock,child_process_wait4,22136,22136,50,,1322,661,137,,3712
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,prim,binary,0,273,0.043966,0.050733,0.043966,0.030301,0.077932,3,in_process_steady_clock,child_process_wait4,22136,22136,,50,1322,,,159,1224
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,prim,pairing,0,273,0.065409,0.068096,0.065409,0.040646,0.098233,3,in_process_steady_clock,child_process_wait4,22136,22136,,50,1322,,,159,2800
synthetic,superdense_er_np,50,661,26.44,32,"n=50,p=0.5",0,prim,fibonacci,0,273,0.065082,0.0729823,0.065082,0.045562,0.108303,3,in_process_steady_clock,child_process_wait4,22136,22136,,50,1322,,,159,3712
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,dijkstra,binary,0,1204,0.108109,0.12553,0.108109,0.087178,0.181304,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,3692,1846,302,,2448
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,dijkstra,pairing,0,1204,0.158954,0.16018,0.158954,0.129938,0.191647,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,3692,1846,302,,5600
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,dijkstra,fibonacci,0,1204,0.159302,0.171697,0.159302,0.138607,0.217181,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,3692,1846,302,,6912
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,dijkstra,binary,50,1646,0.10795,0.123399,0.10795,0.088009,0.174238,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,3692,1846,308,,2448
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,dijkstra,pairing,50,1646,0.14982,0.160797,0.14982,0.131502,0.20107,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,3692,1846,308,,5600
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,dijkstra,fibonacci,50,1646,0.157687,0.17261,0.157687,0.144864,0.215278,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,3692,1846,308,,6912
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,dijkstra,binary,99,1659,0.110959,0.126939,0.110959,0.091944,0.177915,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,3692,1846,313,,2448
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,dijkstra,pairing,99,1659,0.180006,0.169078,0.180006,0.134126,0.193101,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,3692,1846,313,,5600
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,dijkstra,fibonacci,99,1659,0.167376,0.18694,0.167376,0.151119,0.242325,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,3692,1846,313,,6912
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,prim,binary,0,350,0.114692,0.127952,0.114692,0.095162,0.174001,3,in_process_steady_clock,child_process_wait4,22136,22136,,100,3692,,,371,2448
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,prim,pairing,0,350,0.136635,0.155981,0.136635,0.115421,0.215886,3,in_process_steady_clock,child_process_wait4,22136,22136,,100,3692,,,371,5600
synthetic,superdense_er_np,100,1846,36.92,49,"n=100,p=0.35",0,prim,fibonacci,0,350,0.151837,0.172268,0.151837,0.134665,0.230301,3,in_process_steady_clock,child_process_wait4,22136,22136,,100,3692,,,371,6912
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,dijkstra,binary,0,5201,0.008549,0.0124767,0.008549,0.004485,0.024396,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,80,40,33,,228
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,dijkstra,pairing,0,5201,0.010655,0.0180953,0.010655,0.006665,0.036966,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,80,40,33,,1400
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,dijkstra,fibonacci,0,5201,0.014166,0.0200803,0.014166,0.006586,0.039489,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,80,40,33,,2112
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,dijkstra,binary,12,3133,0.00945,0.0134117,0.00945,0.004959,0.025826,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,80,40,29,,356
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,dijkstra,pairing,12,3133,0.013627,0.020245,0.013627,0.008913,0.038195,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,80,40,29,,1400
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,dijkstra,fibonacci,12,3133,0.013657,0.021419,0.013657,0.007774,0.042826,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,80,40,29,,2112
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,dijkstra,binary,24,5839,0.007976,0.0115913,0.007976,0.00433,0.022468,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,80,40,30,,228
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,dijkstra,pairing,24,5839,0.011175,0.0165683,0.011175,0.006315,0.032215,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,80,40,30,,1400
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,dijkstra,fibonacci,24,5839,0.009261,0.020077,0.009261,0.00926,0.04171,3,in_process_steady_clock,child_process_wait4,22136,22136,25,,80,40,30,,2112
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,prim,binary,0,1013,0.009368,0.012687,0.009368,0.00458,0.024113,3,in_process_steady_clock,child_process_wait4,22136,22136,,25,80,,,37,228
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,prim,pairing,0,1013,0.011816,0.020168,0.011816,0.006756,0.041932,3,in_process_steady_clock,child_process_wait4,22136,22136,,25,80,,,37,1400
synthetic,grid_2d,25,40,3.2,4,"rows=5,cols=5",0,prim,fibonacci,0,1013,0.011287,0.0201493,0.011287,0.009866,0.039295,3,in_process_steady_clock,child_process_wait4,22136,22136,,25,80,,,37,2112
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,dijkstra,binary,0,16695,0.018583,0.0257373,0.018583,0.012208,0.046421,3,in_process_steady_clock,child_process_wait4,22136,22136,64,,224,112,73,,512
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,dijkstra,pairing,0,16695,0.032894,0.0434663,0.032894,0.025055,0.07245,3,in_process_steady_clock,child_process_wait4,22136,22136,64,,224,112,73,,3584
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,dijkstra,fibonacci,0,16695,0.031802,0.0425343,0.031802,0.022082,0.073719,3,in_process_steady_clock,child_process_wait4,22136,22136,64,,224,112,73,,4608
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,dijkstra,binary,32,13516,0.018318,0.0243077,0.018318,0.011032,0.043573,3,in_process_steady_clock,child_process_wait4,22136,22136,64,,224,112,76,,512
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,dijkstra,pairing,32,13516,0.032427,0.042861,0.032427,0.024208,0.071948,3,in_process_steady_clock,child_process_wait4,22136,22136,64,,224,112,76,,3584
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,dijkstra,fibonacci,32,13516,0.034688,0.0426767,0.034688,0.022501,0.070841,3,in_process_steady_clock,child_process_wait4,22136,22136,64,,224,112,76,,4608
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,dijkstra,binary,63,16501,0.020789,0.0260657,0.020789,0.012151,0.045257,3,in_process_steady_clock,child_process_wait4,22136,22136,64,,224,112,78,,512
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,dijkstra,pairing,63,16501,0.033552,0.043752,0.033552,0.025469,0.072235,3,in_process_steady_clock,child_process_wait4,22136,22136,64,,224,112,78,,3584
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,dijkstra,fibonacci,63,16501,0.031122,0.0414863,0.031122,0.020729,0.072608,3,in_process_steady_clock,child_process_wait4,22136,22136,64,,224,112,78,,4608
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,prim,binary,0,2197,0.022981,0.0296433,0.022981,0.014574,0.051375,3,in_process_steady_clock,child_process_wait4,22136,22136,,64,224,,,98,768
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,prim,pairing,0,2197,0.028977,0.039272,0.028977,0.021083,0.067756,3,in_process_steady_clock,child_process_wait4,22136,22136,,64,224,,,98,3584
synthetic,grid_2d,64,112,3.5,4,"rows=8,cols=8",0,prim,fibonacci,0,2197,0.032475,0.045252,0.032475,0.026883,0.076398,3,in_process_steady_clock,child_process_wait4,22136,22136,,64,224,,,98,4608
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,dijkstra,binary,0,39069,0.0385,0.0395643,0.0385,0.019305,0.060888,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,360,180,131,,656
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,dijkstra,pairing,0,39069,0.04959,0.0597767,0.04959,0.039977,0.089763,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,360,180,131,,5600
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,dijkstra,fibonacci,0,39069,0.049596,0.0615103,0.049596,0.039486,0.095449,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,360,180,131,,6912
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,dijkstra,binary,50,25130,0.031467,0.0395683,0.031467,0.019015,0.068223,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,360,180,126,,912
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,dijkstra,pairing,50,25130,0.055574,0.0647363,0.055574,0.043819,0.094816,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,360,180,126,,5600
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,dijkstra,fibonacci,50,25130,0.05441,0.0656713,0.05441,0.040114,0.10249,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,360,180,126,,6912
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,dijkstra,binary,99,29789,0.029911,0.0385967,0.029911,0.019701,0.066178,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,360,180,126,,912
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,dijkstra,pairing,99,29789,0.082058,0.072329,0.082058,0.042103,0.092826,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,360,180,126,,5600
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,dijkstra,fibonacci,99,29789,0.051362,0.06169,0.051362,0.037674,0.096034,3,in_process_steady_clock,child_process_wait4,22136,22136,100,,360,180,126,,6912
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,prim,binary,0,3090,0.0387,0.0464263,0.0387,0.026192,0.074387,3,in_process_steady_clock,child_process_wait4,22136,22136,,100,360,,,157,912
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,prim,pairing,0,3090,0.043301,0.0538217,0.043301,0.034775,0.083389,3,in_process_steady_clock,child_process_wait4,22136,22136,,100,360,,,157,5600
synthetic,grid_2d,100,180,3.6,4,"rows=10,cols=10",0,prim,fibonacci,0,3090,0.050541,0.0636967,0.050541,0.039575,0.100974,3,in_process_steady_clock,child_process_wait4,22136,22136,,100,360,,,157,6912
synthetic,dijkstra_decrease_key_stress,1051,51050,48.5728,1050,"k=50,r=1000,C=1001,B=51101,rank=alternating_reverse",0,dijkstra,binary,0,1.55278e+06,3.67758,3.62461,3.67758,3.39598,3.80028,3,in_process_steady_clock,child_process_wait4,22136,22136,1051,,51050,51050,51050,,36972
synthetic,dijkstra_decrease_key_stress,1051,51050,48.5728,1050,"k=50,r=1000,C=1001,B=51101,rank=alternating_reverse",0,dijkstra,pairing,0,1.55278e+06,2.59789,2.59546,2.59789,2.58823,2.60027,3,in_process_steady_clock,child_process_wait4,22136,22136,1051,,51050,51050,51050,,58856
synthetic,dijkstra_decrease_key_stress,1051,51050,48.5728,1050,"k=50,r=1000,C=1001,B=51101,rank=alternating_reverse",0,dijkstra,fibonacci,0,1.55278e+06,4.63118,4.34637,4.63118,3.67919,4.72873,3,in_process_steady_clock,child_process_wait4,22136,22136,1051,,51050,51050,51050,,67776
synthetic,prim_decrease_key_stress,1051,51050,97.1456,1050,"k=50,r=1000,C=1001,B=51101,rank=alternating_reverse",0,prim,binary,0,1.55278e+06,3.80666,3.84449,3.80666,3.77848,3.94834,3,in_process_steady_clock,child_process_wait4,22136,22136,,1051,102100,,,51050,36972
synthetic,prim_decrease_key_stress,1051,51050,97.1456,1050,"k=50,r=1000,C=1001,B=51101,rank=alternating_reverse",0,prim,pairing,0,1.55278e+06,2.71373,2.75596,2.71373,2.7121,2.84206,3,in_process_steady_clock,child_process_wait4,22136,22136,,1051,102100,,,51050,58856
synthetic,prim_decrease_key_stress,1051,51050,97.1456,1050,"k=50,r=1000,C=1001,B=51101,rank=alternating_reverse",0,prim,fibonacci,0,1.55278e+06,4.71398,4.40149,4.71398,3.61101,4.87948,3,in_process_steady_clock,child_process_wait4,22136,22136,,1051,102100,,,51050,67776
synthetic,dijkstra_decrease_key_stress,2101,202100,96.1923,2100,"k=100,r=2000,C=2001,B=202201,rank=alternating_reverse",0,dijkstra,binary,0,6.20805e+06,9.506,10.2647,9.506,7.01816,14.27,3,in_process_steady_clock,child_process_wait4,22136,22136,2101,,202100,202100,202100,,73940
synthetic,dijkstra_decrease_key_stress,2101,202100,96.1923,2100,"k=100,r=2000,C=2001,B=202201,rank=alternating_reverse",0,dijkstra,pairing,0,6.20805e+06,8.71884,8.22074,8.71884,5.89332,10.0501,3,in_process_steady_clock,child_process_wait4,22136,22136,2101,,202100,202100,202100,,117656
synthetic,dijkstra_decrease_key_stress,2101,202100,96.1923,2100,"k=100,r=2000,C=2001,B=202201,rank=alternating_reverse",0,dijkstra,fibonacci,0,6.20805e+06,10.4731,11.8268,10.4731,7.35199,17.6552,3,in_process_steady_clock,child_process_wait4,22136,22136,2101,,202100,202100,202100,,134976
synthetic,prim_decrease_key_stress,2101,202100,192.385,2100,"k=100,r=2000,C=2001,B=202201,rank=alternating_reverse",0,prim,binary,0,6.20805e+06,9.44482,10.2461,9.44482,6.36812,14.9255,3,in_process_steady_clock,child_process_wait4,22136,22136,,2101,404200,,,202100,73940
synthetic,prim_decrease_key_stress,2101,202100,192.385,2100,"k=100,r=2000,C=2001,B=202201,rank=alternating_reverse",0,prim,pairing,0,6.20805e+06,8.27638,8.51854,8.27638,6.49305,10.7862,3,in_process_steady_clock,child_process_wait4,22136,22136,,2101,404200,,,202100,117656
synthetic,prim_decrease_key_stress,2101,202100,192.385,2100,"k=100,r=2000,C=2001,B=202201,rank=alternating_reverse",0,prim,fibonacci,0,6.20805e+06,10.2723,11.7463,10.2723,8.26337,16.7032,3,in_process_steady_clock,child_process_wait4,22136,22136,,2101,404200,,,202100,134976
synthetic,dijkstra_decrease_key_stress,2002,4001,1.9985,2001,"k=1,r=2000,C=2001,B=4003,rank=alternating_reverse",0,dijkstra,binary,0,6.005e+06,0.786803,0.822917,0.786803,0.770401,0.911548,3,in_process_steady_clock,child_process_wait4,22136,22136,2002,,4001,4001,4001,,40776
synthetic,dijkstra_decrease_key_stress,2002,4001,1.9985,2001,"k=1,r=2000,C=2001,B=4003,rank=alternating_reverse",0,dijkstra,pairing,0,6.005e+06,0.624253,0.672746,0.624253,0.622343,0.771643,3,in_process_steady_clock,child_process_wait4,22136,22136,2002,,4001,4001,4001,,112112
synthetic,dijkstra_decrease_key_stress,2002,4001,1.9985,2001,"k=1,r=2000,C=2001,B=4003,rank=alternating_reverse",0,dijkstra,fibonacci,0,6.005e+06,0.60998,0.668096,0.60998,0.603356,0.790951,3,in_process_steady_clock,child_process_wait4,22136,22136,2002,,4001,4001,4001,,128640
synthetic,prim_decrease_key_stress,2002,4001,3.997,2001,"k=1,r=2000,C=2001,B=4003,rank=alternating_reverse",0,prim,binary,0,6.005e+06,0.78708,0.833398,0.78708,0.784947,0.928167,3,in_process_steady_clock,child_process_wait4,22136,22136,,2002,8002,,,4001,40776
synthetic,prim_decrease_key_stress,2002,4001,3.997,2001,"k=1,r=2000,C=2001,B=4003,rank=alternating_reverse",0,prim,pairing,0,6.005e+06,0.62996,0.680531,0.62996,0.623406,0.788226,3,in_process_steady_clock,child_process_wait4,22136,22136,,2002,8002,,,4001,112112
synthetic,prim_decrease_key_stress,2002,4001,3.997,2001,"k=1,r=2000,C=2001,B=4003,rank=alternating_reverse",0,prim,fibonacci,0,6.005e+06,0.61833,0.678645,0.61833,0.616686,0.800919,3,in_process_steady_clock,child_process_wait4,22136,22136,,2002,8002,,,4001,128640
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,dijkstra,binary,0,327820,2.8024,2.97877,2.8024,2.77493,3.35897,3,in_process_steady_clock,child_process_wait4,22136,22136,4158,,26844,13422,6371,,49400
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,dijkstra,pairing,0,327820,4.79784,4.79017,4.79784,4.19357,5.37912,3,in_process_steady_clock,child_process_wait4,22136,22136,4158,,26844,13422,6371,,232848
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,dijkstra,fibonacci,0,327820,5.44451,5.33076,5.44451,4.06876,6.47899,3,in_process_steady_clock,child_process_wait4,22136,22136,4158,,26844,13422,6371,,266624
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,dijkstra,binary,2079,504300,2.77713,2.81027,2.77713,2.69241,2.96128,3,in_process_steady_clock,child_process_wait4,22136,22136,4158,,26844,13422,6362,,49400
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,dijkstra,pairing,2079,504300,5.06176,4.87529,5.06176,4.20085,5.36324,3,in_process_steady_clock,child_process_wait4,22136,22136,4158,,26844,13422,6362,,232848
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,dijkstra,fibonacci,2079,504300,6.12289,5.92394,6.12289,5.15213,6.49679,3,in_process_steady_clock,child_process_wait4,22136,22136,4158,,26844,13422,6362,,266624
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,dijkstra,binary,4157,649534,2.77239,2.83417,2.77239,2.76191,2.96822,3,in_process_steady_clock,child_process_wait4,22136,22136,4158,,26844,13422,6378,,49400
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,dijkstra,pairing,4157,649534,5.04448,5.15699,5.04448,5.03832,5.38817,3,in_process_steady_clock,child_process_wait4,22136,22136,4158,,26844,13422,6378,,232848
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,dijkstra,fibonacci,4157,649534,5.75167,5.94867,5.75167,5.5871,6.50725,3,in_process_steady_clock,child_process_wait4,22136,22136,4158,,26844,13422,6378,,266624
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,prim,binary,0,72057,3.04759,3.10308,3.04759,3.03497,3.22668,3,in_process_steady_clock,child_process_wait4,22136,22136,,4158,26844,,,7414,49400
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,prim,pairing,0,72057,3.87397,3.97504,3.87397,3.87154,4.17961,3,in_process_steady_clock,child_process_wait4,22136,22136,,4158,26844,,,7414,232848
snap,snap_ca-GrQc,4158,13422,6.45599,81,"dataset=ca-GrQc,component=largest,max_edges=50000",0,prim,fibonacci,0,72057,5.24293,5.15191,5.24293,4.64923,5.56358,3,in_process_steady_clock,child_process_wait4,22136,22136,,4158,26844,,,7414,266624
snap,snap_roadNet-PA,11325,16214,2.8634,7,"dataset=roadNet-PA,component=largest,max_edges=50000",0,dijkstra,binary,0,1.03304e+07,5.82913,5.80951,5.82913,4.13055,7.46886,3,in_process_steady_clock,child_process_wait4,22136,22136,11325,,32428,16214,13116,,53492
snap,snap_roadNet-PA,11325,16214,2.8634,7,"dataset=roadNet-PA,component=largest,max_edges=50000",0,dijkstra,pairing,0,1.03304e+07,7.0547,8.11595,7.0547,5.71153,11.5816,3,in_process_steady_clock,child_process_wait4,22136,22136,11325,,32428,16214,13116,,634200
